  0.01 	0       	400     	-1      	0.5    	400    	0.739610588162738
  0.01 	0       	400     	-1      	0      	400    	0.7213833449375007
  0.01 	0       	400     	-0.5    	-0.5   	400    	0.6887233853700031
  0.01 	0       	400     	0       	0.5    	400    	0.7456994404224859
  0.01 	0       	400     	0.5     	0.5    	400    	0.7477952580530806
  0.01 	0       	400     	-0.5    	0.5    	400    	0.7428288451567827
  0.01 	0       	400     	-1      	-0.5   	400    	0.6751967842248944
  0.01 	0       	400     	0       	0      	400    	0.7306045655200959
  0.01 	0       	400     	-1      	-1     	400    	0.6327415816127175
  0.01 	0       	400     	-0.5    	0      	400    	0.7292147583030913
